Metoda,Parametr_a,Iteracja,x0_start,x1_start,x0_end,x1_end,y_end,f_calls,r
Zewnetrzna,4.4934,89,3.08049,-0.508781,3.67164,2.5903,-0.217234,460,4.4934
Zewnetrzna,4.4934,90,-0.652666,1.77566,3.44993,2.879,-0.217234,570,4.4934
Zewnetrzna,4.4934,91,-1.27351,-0.0135411,4.26336,1.4193,-0.217234,460,4.4934
Zewnetrzna,4.4934,92,1.38945,1.51529,1.782,4.12494,-0.217234,300,4.4934
Zewnetrzna,4.4934,93,-4.36206,3.41594,1.97632,4.03544,-0.217234,800,4.4934
Zewnetrzna,4.4934,94,3.9014,-1.84669,3.111,3.24227,-0.217234,460,4.4934
Zewnetrzna,4.4934,95,2.89763,-2.92307,3.98287,2.08025,-0.217234,375,4.4934
Zewnetrzna,4.4934,96,-3.28422,-0.669141,4.15101,1.72041,-0.217234,375,4.4934
Zewnetrzna,4.4934,97,1.28118,1.78398,2.10294,3.97093,-0.217234,435,4.4934
Zewnetrzna,4.4934,98,-0.368545,-2.30001,1.66933,4.17181,-0.217234,300,4.4934
Zewnetrzna,4.4934,99,-1.84976,-0.245681,4.10449,1.8286,-0.217234,305,4.4934
Zewnetrzna,4.4934,100,1.32232,-1.27076,2.79701,3.51673,-0.217234,305,4.4934
Wewnetrzna,4.4934,1,3.25397,2.69105,3.0069,3.33889,-0.217234,3335,4.49328
Wewnetrzna,4.4934,2,1.82517,1.73726,2.98173,3.36135,-0.217234,3290,4.49326
Wewnetrzna,4.4934,3,1.97881,1.27625,3.0305,3.31745,-0.217234,3700,4.49326
Wewnetrzna,4.4934,4,3.7118,1.04483,3.02089,3.32623,-0.217234,3490,4.49328
Wewnetrzna,4.4934,5,1.71999,2.50591,3.01816,3.32872,-0.217234,3345,4.49329
Wewnetrzna,4.4934,6,3.37923,1.77101,3.00783,3.33804,-0.217234,3320,4.49328
Wewnetrzna,4.4934,7,2.08731,3.14923,2.86841,3.45845,-0.217234,2810,4.49318
Wewnetrzna,4.4934,8,2.79927,1.46735,2.97332,3.36879,-0.217234,3360,4.49326
Wewnetrzna,4.4934,9,2.95309,2.51136,3.00409,3.34141,-0.217234,3165,4.49328
Wewnetrzna,4.4934,10,2.21643,1.06421,3.02058,3.32651,-0.217234,3460,4.49328
Wewnetrzna,4.4934,11,2.71446,2.13152,3.0396,3.30914,-0.217234,3520,4.49328
Wewnetrzna,4.4934,12,1.00409,2.62004,3.01681,3.32994,-0.217234,3425,4.49329
Wewnetrzna,4.4934,13,3.99332,1.79651,3.04769,3.30168,-0.217234,3060,4.49328
Wewnetrzna,4.4934,14,1.62078,2.78622,3.03776,3.3108,-0.217234,3205,4.49326
Wewnetrzna,4.4934,15,2.83005,1.49405,3.04007,3.3087,-0.217234,3420,4.49328
Wewnetrzna,4.4934,16,2.34509,1.71688,2.96921,3.37241,-0.217234,3330,4.49326
Wewnetrzna,4.4934,17,2.26406,3.4314,3.00749,3.33836,-0.217234,3405,4.49328
Wewnetrzna,4.4934,18,2.83897,2.35844,2.9841,3.35924,-0.217234,3290,4.49326
Wewnetrzna,4.4934,19,1.15099,4.0544,3.00711,3.3387,-0.217234,3395,4.49328
Wewnetrzna,4.4934,20,2.42165,3.51348,3.05342,3.29638,-0.217234,3625,4.49327
Wewnetrzna,4.4934,21,1.1526,2.80858,3.04894,3.30052,-0.217234,3700,4.49327
Wewnetrzna,4.4934,22,1.57324,2.08044,3.02869,3.31913,-0.217234,3470,4.49328
Wewnetrzna,4.4934,23,1.01748,1.07416,3.03285,3.31532,-0.217234,3440,4.49328
Wewnetrzna,4.4934,24,2.87595,1.63725,3.0349,3.31343,-0.217234,3820,4.49327
Wewnetrzna,4.4934,25,2.85938,2.65,3.03699,3.31152,-0.217234,3605,4.49327
Wewnetrzna,4.4934,26,1.47643,1.19703,3.04863,3.30079,-0.217234,3535,4.49326
Wewnetrzna,4.4934,27,3.14305,2.82052,2.93575,3.40161,-0.217234,3120,4.49329
Wewnetrzna,4.4934,28,1.75952,1.28562,2.97154,3.37034,-0.217234,2960,4.49325
Wewnetrzna,4.4934,29,3.97604,1.16487,3.02083,3.32628,-0.217234,3410,4.49328
Wewnetrzna,4.4934,30,3.41665,2.32261,3.01476,3.3318,-0.217234,3300,4.49329
Wewnetrzna,4.4934,31,2.52231,3.56663,2.98787,3.35589,-0.217234,3175,4.49326
Wewnetrzna,4.4934,32,1.88461,3.94295,3.03689,3.3116,-0.217234,3165,4.49326
Wewnetrzna,4.4934,33,2.00528,1.35601,3.03934,3.30935,-0.217234,3690,4.49327
Wewnetrzna,4.4934,34,2.41127,2.57752,3.02128,3.32587,-0.217234,3095,4.49328
Wewnetrzna,4.4934,35,2.43545,2.42775,3.07464,3.2766,-0.217234,3565,4.49327
Wewnetrzna,4.4934,36,3.064,1.01766,2.94924,3.38991,-0.217234,3040,4.49327
Wewnetrzna,4.4934,37,2.468,3.53943,3.03945,3.30926,-0.217234,3695,4.49327
Wewnetrzna,4.4934,38,1.21369,1.11865,3.07176,3.27929,-0.217234,3815,4.49327
Wewnetrzna,4.4934,39,1.86755,2.1256,3.00379,3.34168,-0.217234,3100,4.49329
Wewnetrzna,4.4934,40,1.03236,2.62607,2.99182,3.35237,-0.217234,3390,4.49326
Wewnetrzna,4.4934,41,2.78994,1.33447,2.97228,3.36971,-0.217234,3310,4.49326
Wewnetrzna,4.4934,42,3.76179,1.99541,3.04755,3.30179,-0.217234,3880,4.49326
Wewnetrzna,4.4934,43,1.91792,2.85505,3.07606,3.27526,-0.217234,3340,4.49327
Wewnetrzna,4.4934,44,3.21006,1.6526,3.03882,3.30984,-0.217234,3390,4.49327
Wewnetrzna,4.4934,45,1.00732,1.15311,2.9821,3.36102,-0.217234,3150,4.49326
Wewnetrzna,4.4934,46,3.07935,2.65701,2.97122,3.37064,-0.217234,3280,4.49326
Wewnetrzna,4.4934,47,2.67367,2.4381,3.01696,3.32981,-0.217234,3455,4.49329
Wewnetrzna,4.4934,48,2.55575,1.56453,2.9976,3.34725,-0.217234,3425,4.49329
Wewnetrzna,4.4934,49,3.1896,1.92878,3.03274,3.31542,-0.217234,3440,4.49328
Wewnetrzna,4.4934,50,2.1021,1.48714,3.02087,3.32625,-0.217234,3215,4.49328
Wewnetrzna,4.4934,51,2.26224,2.93871,3.03337,3.31485,-0.217234,3400,4.49328
Wewnetrzna,4.4934,52,1.30598,1.66994,3.0393,3.30939,-0.217234,3475,4.49327
Wewnetrzna,4.4934,53,1.16753,4.06678,3.0375,3.31104,-0.217234,3620,4.49326
Wewnetrzna,4.4934,54,2.66435,2.08444,3.04943,3.30007,-0.217234,3535,4.49327
Wewnetrzna,4.4934,55,2.42943,1.90568,3.0496,3.29991,-0.217234,3180,4.49327
Wewnetrzna,4.4934,56,4.00564,1.14709,3.03954,3.30917,-0.217234,3795,4.49327
Wewnetrzna,4.4934,57,1.29919,1.14423,2.99751,3.34733,-0.217234,3345,4.49329
Wewnetrzna,4.4934,58,2.17656,1.2693,3.03968,3.30907,-0.217234,3585,4.49328
Wewnetrzna,4.4934,59,1.79418,3.84923,2.98073,3.36223,-0.217234,3395,4.49326
Wewnetrzna,4.4934,60,2.7064,1.49116,2.97482,3.36747,-0.217234,3160,4.49326
Wewnetrzna,4.4934,61,2.05469,1.76175,3.03522,3.31314,-0.217234,3465,4.49327
Wewnetrzna,4.4934,62,2.68952,3.45695,2.99885,3.34613,-0.217234,3325,4.49329
Wewnetrzna,4.4934,63,1.23804,3.95077,2.94898,3.39013,-0.217234,3025,4.49327
Wewnetrzna,4.4934,64,1.90326,1.54302,3.02902,3.31882,-0.217234,3715,4.49328
Wewnetrzna,4.4934,65,1.12831,2.06978,3.01968,3.32733,-0.217234,3580,4.49328
Wewnetrzna,4.4934,66,1.1174,2.79166,3.04557,3.30362,-0.217234,3670,4.49326
Wewnetrzna,4.4934,67,3.15322,2.54583,3.00613,3.33958,-0.217234,3295,4.49329
Wewnetrzna,4.4934,68,2.69192,1.76123,3.02208,3.32514,-0.217234,3880,4.49328
Wewnetrzna,4.4934,69,2.18602,2.99011,3.00271,3.34265,-0.217234,3410,4.49328
Wewnetrzna,4.4934,70,1.90445,3.36159,3.03677,3.31173,-0.217234,3595,4.49327
Wewnetrzna,4.4934,71,3.25841,2.69763,2.95307,3.38657,-0.217234,3075,4.49327
Wewnetrzna,4.4934,72,2.71842,1.47241,3.0417,3.3072,-0.217234,3600,4.49327
Wewnetrzna,4.4934,73,1.24115,4.24148,3.08473,3.2671,-0.217234,3670,4.49327
Wewnetrzna,4.4934,74,1.22996,2.59601,2.971,3.37084,-0.217234,3065,4.49326
Wewnetrzna,4.4934,75,2.37685,2.46281,2.94949,3.38968,-0.217234,3115,4.49327
Wewnetrzna,4.4934,76,1.28003,2.50415,3.0397,3.30904,-0.217234,3340,4.49328
Wewnetrzna,4.4934,77,3.5316,1.39643,3.03364,3.3146,-0.217234,3215,4.49328
Wewnetrzna,4.4934,78,3.85789,1.14077,3.03863,3.31001,-0.217234,3655,4.49327
Wewnetrzna,4.4934,79,3.12988,1.67103,3.00247,3.34287,-0.217234,3490,4.49329
Wewnetrzna,4.4934,80,3.91209,1.89589,3.07519,3.27608,-0.217234,3585,4.49327
Wewnetrzna,4.4934,81,3.36766,2.13811,2.9698,3.3719,-0.217234,3115,4.49326
Wewnetrzna,4.4934,82,2.3673,2.06305,3.03277,3.31539,-0.217234,3545,4.49328
Wewnetrzna,4.4934,83,1.60632,2.60745,3.07521,3.27606,-0.217234,3590,4.49327
Wewnetrzna,4.4934,84,1.81213,1.83528,3.02159,3.32559,-0.217234,3465,4.49328
Wewnetrzna,4.4934,85,4.20246,1.31211,3.01765,3.32917,-0.217234,3400,4.49329
Wewnetrzna,4.4934,86,3.75276,1.27061,2.98073,3.36223,-0.217234,3400,4.49326
Wewnetrzna,4.4934,87,1.04912,1.63721,2.97242,3.36959,-0.217234,3240,4.49326
Wewnetrzna,4.4934,88,2.73243,1.32816,3.00071,3.34443,-0.217234,3230,4.49327
Wewnetrzna,4.4934,89,3.14036,1.77162,3.03906,3.30962,-0.217234,3120,4.49327
Wewnetrzna,4.4934,90,1.72359,2.94277,3.00753,3.33831,-0.217234,3365,4.49328
Wewnetrzna,4.4934,91,1.94913,2.32853,3.00472,3.34085,-0.217234,3430,4.49329
Wewnetrzna,4.4934,92,3.80362,1.71571,3.07043,3.28054,-0.217234,3415,4.49327
Wewnetrzna,4.4934,93,2.87904,2.44111,2.8596,3.46572,-0.217234,2645,4.49316
Wewnetrzna,4.4934,94,2.38575,2.29873,3.0025,3.34285,-0.217234,3470,4.49329
Wewnetrzna,4.4934,95,3.336,1.26101,3.00795,3.33794,-0.217234,3240,4.49328
Wewnetrzna,4.4934,96,3.43585,1.2109,2.9979,3.34695,-0.217234,3395,4.49327
Wewnetrzna,4.4934,97,2.81735,3.1342,2.8708,3.45651,-0.217234,2890,4.49321
Wewnetrzna,4.4934,98,1.38405,2.5274,3.02165,3.32553,-0.217234,3535,4.49328
Wewnetrzna,4.4934,99,2.79702,3.49343,3.08264,3.26906,-0.217234,3650,4.49327
Wewnetrzna,4.4934,100,1.28062,1.03704,2.91451,3.41972,-0.217234,2910,4.4932
Zewnetrzna,5,1,3.07582,1.9284,4.03897,1.96913,-0.217234,310,4.49341
Zewnetrzna,5,2,-2.68956,-4.85455,1.89156,4.07587,-0.217234,465,4.49341
Zewnetrzna,5,3,-2.51001,2.9301,1.99116,4.02815,-0.217234,325,4.49341
Zewnetrzna,5,4,2.77233,0.205608,4.20146,1.59327,-0.217234,435,4.49341
Zewnetrzna,5,5,-3.26761,0.799555,3.70211,2.54658,-0.217234,345,4.49341
Zewnetrzna,5,6,2.25267,2.11143,2.0104,4.01859,-0.217234,475,4.49341
Zewnetrzna,5,7,4.92429,-3.78116,3.95803,2.12714,-0.217234,529,4.49341
Zewnetrzna,5,8,-4.17162,1.61215,4.24475,1.47406,-0.217234,665,4.49341
Zewnetrzna,5,9,-3.03644,2.80222,2.36116,3.82304,-0.217234,495,4.49341
Zewnetrzna,5,10,2.21334,0.750199,4.2832,1.35829,-0.217234,705,4.49341
Zewnetrzna,5,11,1.50982,-2.58431,2.56806,3.68725,-0.217234,610,4.49341
Zewnetrzna,5,12,-3.13993,2.60694,2.81601,3.50155,-0.217234,455,4.49341
Zewnetrzna,5,13,1.78759,3.86101,2.1968,3.9198,-0.217234,445,4.49341
Zewnetrzna,5,14,1.5856,-3.06829,3.06063,3.28987,-0.217234,320,4.49341
Zewnetrzna,5,15,0.999798,2.38648,2.20155,3.91713,-0.217234,455,4.49341
Zewnetrzna,5,16,-2.96506,-0.924379,4.28872,1.34074,-0.217234,635,4.49341
Zewnetrzna,5,17,-0.685121,-0.654619,2.57965,3.67915,-0.217234,545,4.49341
Zewnetrzna,5,18,-0.778926,1.80487,3.67157,2.59043,-0.217234,330,4.49341
Zewnetrzna,5,19,-2.72452,-3.00659,3.24123,3.1121,-0.217234,805,4.49341
Zewnetrzna,5,20,-2.98952,-0.992135,4.34054,1.16208,-0.217234,510,4.49341
Zewnetrzna,5,21,2.79296,4.26315,3.47918,2.84359,-0.217234,725,4.49341
Zewnetrzna,5,22,-3.8807,2.71725,4.22432,1.53162,-0.217234,330,4.49341
Zewnetrzna,5,23,-4.51801,-3.05232,4.28337,1.35776,-0.217234,350,4.49341
Zewnetrzna,5,24,-0.6706,-2.55444,1.60194,4.19816,-0.217234,340,4.49341
Zewnetrzna,5,25,4.7499,-3.45726,3.01316,3.33341,-0.217234,500,4.49341
Zewnetrzna,5,26,3.19576,1.25972,4.06944,1.90535,-0.217234,464,4.49341
Zewnetrzna,5,27,-1.04157,-4.94418,1.23969,4.31902,-0.217234,495,4.49341
Zewnetrzna,5,28,-1.13334,-4.25399,2.19502,3.92079,-0.217234,655,4.49341
Zewnetrzna,5,29,3.91684,-4.54773,1.38803,4.27365,-0.217234,385,4.49341
Zewnetrzna,5,30,-2.32228,-0.0833658,3.72546,2.5123,-0.217234,475,4.49341
Zewnetrzna,5,31,2.83875,-0.287341,3.4059,2.93097,-0.217234,340,4.49341
Zewnetrzna,5,32,3.99226,-2.84637,1.36562,4.28087,-0.217234,590,4.49341
Zewnetrzna,5,33,4.05804,-1.78667,3.31199,3.03668,-0.217234,325,4.49341
Zewnetrzna,5,34,3.9585,-3.66648,2.55551,3.69596,-0.217234,385,4.49341
Zewnetrzna,5,35,0.206737,-4.03103,1.22491,4.32323,-0.217234,475,4.49341
Zewnetrzna,5,36,0.341382,-2.0003,1.34486,4.28743,-0.217234,600,4.49341
Zewnetrzna,5,37,-4.76788,1.46068,4.33277,1.19071,-0.217234,645,4.49341
Zewnetrzna,5,38,-4.28305,-4.28589,3.15342,3.20104,-0.217234,455,4.49341
Zewnetrzna,5,39,3.40836,0.0463487,3.65985,2.60696,-0.217234,595,4.49341
Zewnetrzna,5,40,-1.84033,3.15826,2.15586,3.94246,-0.217234,455,4.49341
Zewnetrzna,5,41,1.58909,-3.64457,3.14425,3.21005,-0.217234,335,4.49341
Zewnetrzna,5,42,-0.582017,-4.45249,2.78244,3.52828,-0.217234,510,4.49341
Zewnetrzna,5,43,-3.58875,3.28465,3.904,2.22474,-0.217234,330,4.49341
Zewnetrzna,5,44,-3.70647,-4.67191,1.67228,4.17064,-0.217234,650,4.49341
Zewnetrzna,5,45,3.73691,-1.02875,3.75184,2.47274,-0.217234,315,4.49341
Zewnetrzna,5,46,0.24472,1.57566,2.15305,3.944,-0.217234,320,4.49341
Zewnetrzna,5,47,3.68391,-0.763024,3.93098,2.17672,-0.217234,320,4.49341
Zewnetrzna,5,48,3.72929,2.74195,2.39977,3.79892,-0.217234,465,4.49341
Zewnetrzna,5,49,2.45031,2.68779,2.44705,3.76864,-0.217234,470,4.49341
Zewnetrzna,5,50,4.07546,-2.34296,3.88662,2.25498,-0.217234,370,4.49341
Zewnetrzna,5,51,3.65676,-0.583155,3.49875,2.81948,-0.217234,330,4.49341
Zewnetrzna,5,52,0.656741,3.88888,1.17578,4.33685,-0.217234,430,4.49341
Zewnetrzna,5,53,-4.12247,1.37369,2.95126,3.38833,-0.217234,355,4.49341
Zewnetrzna,5,54,4.60299,4.28588,3.18691,3.1677,-0.217234,665,4.49341
Zewnetrzna,5,55,-3.57996,-2.23733,4.09344,1.85325,-0.217234,360,4.49341
Zewnetrzna,5,56,2.44415,3.00912,2.58035,3.67866,-0.217234,470,4.49341
Zewnetrzna,5,57,-0.881908,-3.13787,1.82067,4.10803,-0.217234,395,4.49341
Zewnetrzna,5,58,3.55664,0.529342,4.29398,1.32382,-0.217234,300,4.49341
Zewnetrzna,5,59,-4.85323,4.85016,1.24172,4.31843,-0.217234,495,4.49341
Zewnetrzna,5,60,0.857427,3.88369,1.5064,4.23338,-0.217234,695,4.49341
Zewnetrzna,5,61,-1.17859,-3.89785,1.61666,4.19251,-0.217234,455,4.49341
Zewnetrzna,5,62,0.459348,-2.49469,1.80702,4.11405,-0.217234,470,4.49341
Zewnetrzna,5,63,0.339123,-0.811363,1.3449,4.28742,-0.217234,340,4.49341
Zewnetrzna,5,64,-4.75274,-2.21057,4.13684,1.75421,-0.217234,490,4.49341
Zewnetrzna,5,65,-3.12358,4.32272,3.88212,2.26271,-0.217234,375,4.49341
Zewnetrzna,5,66,0.44647,-4.46682,2.68322,3.60431,-0.217234,645,4.49341
Zewnetrzna,5,67,-1.26043,-3.89679,2.04666,4.00024,-0.217234,515,4.49341
Zewnetrzna,5,68,4.42206,-0.382908,3.74821,2.47824,-0.217234,610,4.49341
Zewnetrzna,5,69,2.4769,4.02506,3.1138,3.2396,-0.217234,425,4.49341
Zewnetrzna,5,70,-1.09702,3.89694,1.42567,4.26124,-0.217234,345,4.49341
Zewnetrzna,5,71,-3.21228,-3.65288,3.12269,3.23103,-0.217234,475,4.49341
Zewnetrzna,5,72,1.90606,0.905815,4.12988,1.77053,-0.217234,590,4.49341
Zewnetrzna,5,73,-1.79075,0.462698,3.99488,2.0571,-0.217234,525,4.49341
Zewnetrzna,5,74,-3.56484,-1.64397,4.17477,1.66193,-0.217234,345,4.49341
Zewnetrzna,5,75,0.31286,2.29258,1.70057,4.15918,-0.217234,320,4.49341
Zewnetrzna,5,76,-2.76029,4.13427,4.21327,1.56177,-0.217234,370,4.49341
Zewnetrzna,5,77,3.39473,2.69906,3.27408,3.07752,-0.217234,310,4.49341
Zewnetrzna,5,78,-3.36042,-1.26615,4.23858,1.49171,-0.217234,465,4.49341
Zewnetrzna,5,79,-3.1123,-3.11316,3.19384,3.16071,-0.217234,435,4.49341
Zewnetrzna,5,80,1.52328,-1.23588,2.46567,3.75649,-0.217234,585,4.49341
Zewnetrzna,5,81,-3.79044,-3.03025,4.36348,1.07273,-0.217234,455,4.49341
Zewnetrzna,5,82,-0.702696,-0.0508715,4.29789,1.31104,-0.217234,630,4.49341
Zewnetrzna,5,83,-1.92704,-1.28063,4.25495,1.44436,-0.217234,460,4.49341
Zewnetrzna,5,84,4.56622,-4.45014,4.03749,1.97215,-0.217234,380,4.49341
Zewnetrzna,5,85,-2.25558,-1.5308,3.81387,2.37594,-0.217234,335,4.49341
Zewnetrzna,5,86,4.4468,-0.467856,3.70369,2.54429,-0.217234,464,4.49341
Zewnetrzna,5,87,-0.18368,1.35286,3.71016,2.53485,-0.217234,345,4.49341
Zewnetrzna,5,88,-4.56204,3.02557,2.13289,3.95493,-0.217234,840,4.49341
Zewnetrzna,5,89,-3.18444,-3.12688,3.12795,3.22593,-0.217234,430,4.49341
Zewnetrzna,5,90,-3.6184,2.12842,2.58998,3.67188,-0.217234,360,4.49341
Zewnetrzna,5,91,4.1657,-1.37868,3.71138,2.53306,-0.217234,345,4.49341
Zewnetrzna,5,92,1.26269,2.56043,1.5283,4.22552,-0.217234,330,4.49341
Zewnetrzna,5,93,-3.67962,2.90227,4.26939,1.40107,-0.217234,350,4.49341
Zewnetrzna,5,94,-3.70571,-1.79192,4.29692,1.31425,-0.217234,675,4.49341
Zewnetrzna,5,95,4.78911,2.81757,3.03696,3.31174,-0.217234,730,4.49341
Zewnetrzna,5,96,1.9722,-4.00133,1.14415,4.3453,-0.217234,530,4.49341
Zewnetrzna,5,97,4.78732,-3.73049,1.90152,4.07123,-0.217234,515,4.49341
Zewnetrzna,5,98,0.947803,-2.13972,2.10782,3.96835,-0.217234,365,4.49341
Zewnetrzna,5,99,-0.0111292,0.514023,4.18905,1.62561,-0.217234,455,4.49341
Zewnetrzna,5,100,-1.58985,2.73329,1.72119,4.15069,-0.217234,460,4.49341
Wewnetrzna,5,1,1.90672,2.52006,3.17747,3.17717,-0.217234,2095,4.49341
Wewnetrzna,5,2,1.73068,1.41094,3.1764,3.17824,-0.217234,2225,4.49341
Wewnetrzna,5,3,2.83069,2.28304,3.1775,3.17714,-0.217234,1930,4.49341
Wewnetrzna,5,4,4.26089,2.49714,3.17712,3.17751,-0.217234,1495,4.49341
Wewnetrzna,5,5,3.73085,2.76671,3.17745,3.17719,-0.217234,1555,4.49341
Wewnetrzna,5,6,1.5218,4.25873,3.1769,3.17774,-0.217234,1755,4.49341
Wewnetrzna,5,7,1.92804,2.03925,3.17724,3.1774,-0.217234,1675,4.49341
Wewnetrzna,5,8,1.54332,1.84373,3.17714,3.1775,-0.217234,1935,4.49341
Wewnetrzna,5,9,1.16672,4.33081,3.1758,3.17884,-0.217234,1910,4.49341
Wewnetrzna,5,10,2.243,1.08169,3.17723,3.17741,-0.217234,1670,4.49341
Wewnetrzna,5,11,2.22523,2.83491,3.17662,3.17802,-0.217234,2245,4.49341
Wewnetrzna,5,12,2.82743,3.5886,3.17787,3.17677,-0.217234,2110,4.49341
Wewnetrzna,5,13,1.92868,2.42093,3.1774,3.17724,-0.217234,1630,4.49341
Wewnetrzna,5,14,1.95371,4.08673,3.17892,3.17572,-0.217234,1915,4.49341
Wewnetrzna,5,15,1.85444,3.76384,3.17805,3.1766,-0.217234,1885,4.49341
Wewnetrzna,5,16,3.94329,2.78148,3.17763,3.17701,-0.217234,2410,4.49341
Wewnetrzna,5,17,1.05049,3.65678,3.17717,3.17747,-0.217234,2115,4.49341
Wewnetrzna,5,18,1.49269,2.31656,3.17757,3.17707,-0.217234,2395,4.49341
Wewnetrzna,5,19,2.34814,3.83587,3.1772,3.17744,-0.217234,1920,4.49341
Wewnetrzna,5,20,2.9236,2.15994,3.17764,3.177,-0.217234,1485,4.49341
Wewnetrzna,5,21,2.9854,3.77704,3.17718,3.17745,-0.217234,1510,4.49341
Wewnetrzna,5,22,1.55952,4.72587,3.1775,3.17714,-0.217234,1600,4.49341
Wewnetrzna,5,23,1.4163,4.18272,3.17673,3.17791,-0.217234,2065,4.49341
Wewnetrzna,5,24,2.8905,3.53905,3.17806,3.17658,-0.217234,2230,4.49341
Wewnetrzna,5,25,2.0199,3.38219,3.1777,3.17695,-0.217234,1765,4.49341
Wewnetrzna,5,26,1.47836,4.05633,3.17687,3.17777,-0.217234,1934,4.49341
Wewnetrzna,5,27,1.27057,4.48739,3.17721,3.17743,-0.217234,1980,4.49341
Wewnetrzna,5,28,2.22732,2.61771,3.17801,3.17663,-0.217234,2080,4.49341
Wewnetrzna,5,29,3.32427,1.14422,3.17794,3.1767,-0.217234,2145,4.49341
Wewnetrzna,5,30,2.30316,2.90395,3.17714,3.1775,-0.217234,2110,4.49341
Wewnetrzna,5,31,4.02491,2.22694,3.17622,3.17842,-0.217234,2070,4.49341
Wewnetrzna,5,32,1.95382,4.24794,3.17716,3.17748,-0.217234,2100,4.49341
Wewnetrzna,5,33,3.76714,1.6495,3.17709,3.17755,-0.217234,1495,4.49341
Wewnetrzna,5,34,3.48166,2.81806,3.17739,3.17725,-0.217234,1950,4.49341
Wewnetrzna,5,35,1.39467,1.37317,3.17753,3.17711,-0.217234,1515,4.49341
Wewnetrzna,5,36,1.35811,2.41357,3.17792,3.17672,-0.217234,1795,4.49341
Wewnetrzna,5,37,3.75436,1.21372,3.17652,3.17812,-0.217234,2085,4.49341
Wewnetrzna,5,38,3.29579,3.55692,3.17662,3.17802,-0.217234,1955,4.49341
Wewnetrzna,5,39,2.61425,4.0744,3.1766,3.17804,-0.217234,2305,4.49341
Wewnetrzna,5,40,1.69311,1.5868,3.17607,3.17857,-0.217234,1470,4.49341
Wewnetrzna,5,41,3.98379,1.61166,3.17564,3.179,-0.217234,1715,4.49341
Wewnetrzna,5,42,1.83467,1.28795,3.17717,3.17747,-0.217234,2040,4.49341
Wewnetrzna,5,43,2.51389,2.34825,3.17724,3.17738,-0.217234,1365,4.49339
Wewnetrzna,5,44,1.59719,3.21114,3.17803,3.17661,-0.217234,2230,4.49341
Wewnetrzna,5,45,1.0302,4.50887,3.17708,3.17754,-0.217234,1350,4.49339
Wewnetrzna,5,46,4.45002,1.38731,3.17703,3.17759,-0.217234,1340,4.49339
Wewnetrzna,5,47,1.92344,3.20538,3.17651,3.17813,-0.217234,2185,4.49341
Wewnetrzna,5,48,1.60003,4.21823,3.17654,3.1781,-0.217234,2090,4.49341
Wewnetrzna,5,49,1.7633,4.40386,3.17711,3.17753,-0.217234,1960,4.49341
Wewnetrzna,5,50,2.99237,3.37656,3.17668,3.17797,-0.217234,2095,4.49341
Wewnetrzna,5,51,3.47926,1.25491,3.17659,3.17805,-0.217234,2080,4.49341
Wewnetrzna,5,52,2.21813,4.17136,3.17716,3.17748,-0.217234,1495,4.49341
Wewnetrzna,5,53,1.84071,1.20292,3.17749,3.17714,-0.217234,1530,4.49341
Wewnetrzna,5,54,1.48987,3.29763,3.17751,3.17712,-0.217234,1530,4.49341
Wewnetrzna,5,55,2.53396,3.00277,3.17704,3.1776,-0.217234,1485,4.49341
Wewnetrzna,5,56,1.47047,1.24308,3.1775,3.17714,-0.217234,1990,4.49341
Wewnetrzna,5,57,4.60361,1.01899,3.17747,3.17717,-0.217234,2075,4.49341
Wewnetrzna,5,58,1.97733,1.20465,3.17706,3.17758,-0.217234,1480,4.49341
Wewnetrzna,5,59,1.11719,3.08776,3.17732,3.17732,-0.217234,2134,4.49341
Wewnetrzna,5,60,2.4835,2.33433,3.1775,3.17714,-0.217234,1915,4.49341
Wewnetrzna,5,61,2.26013,3.32321,3.17531,3.17933,-0.217234,2025,4.49341
Wewnetrzna,5,62,2.53625,2.04315,3.17853,3.17611,-0.217234,2265,4.49341
Wewnetrzna,5,63,1.02889,3.98567,3.17754,3.1771,-0.217234,1875,4.49341
Wewnetrzna,5,64,3.50851,1.49836,3.17653,3.17812,-0.217234,2080,4.49341
Wewnetrzna,5,65,1.08404,3.54867,3.17634,3.1783,-0.217234,2075,4.49341
Wewnetrzna,5,66,1.91591,4.17759,3.17901,3.17563,-0.217234,1930,4.49341
Wewnetrzna,5,67,2.32062,1.52052,3.17814,3.1765,-0.217234,2230,4.49341
Wewnetrzna,5,68,1.72417,3.43279,3.17757,3.17707,-0.217234,1665,4.49341
Wewnetrzna,5,69,1.03759,1.33268,3.17793,3.17671,-0.217234,2075,4.49341
Wewnetrzna,5,70,4.66138,1.15378,3.17737,3.17727,-0.217234,1930,4.49341
Wewnetrzna,5,71,3.41945,2.14588,3.17747,3.17716,-0.217234,1505,4.49341
Wewnetrzna,5,72,1.72272,4.46568,3.17843,3.17621,-0.217234,2080,4.49341
Wewnetrzna,5,73,2.04849,1.0635,3.17743,3.17721,-0.217234,2125,4.49341
Wewnetrzna,5,74,1.99823,2.07638,3.17706,3.17757,-0.217234,1510,4.49341
Wewnetrzna,5,75,2.57374,3.27691,3.17627,3.17837,-0.217234,1875,4.49341
Wewnetrzna,5,76,2.20435,2.65678,3.17739,3.17725,-0.217234,1775,4.49341
Wewnetrzna,5,77,1.82658,3.11926,3.17816,3.17648,-0.217234,1750,4.49341
