Metoda,Parametr_a,Iteracja,x0_start,x1_start,x0_end,x1_end,y_end,f_calls,r
Zewnetrzna,4,1,1.97974,1.48375,2.89121,2.76435,-0.189211,950,4.00009
Zewnetrzna,4,2,-0.19439,0.0555272,2.25163,3.30606,-0.189199,1210,3.99998
Zewnetrzna,4,3,-2.47516,3.38959,2.8361,2.82019,-0.189156,870,3.99962
Zewnetrzna,4,4,-3.86078,-0.16088,3.45361,2.01808,-0.189202,1110,4.00001
Zewnetrzna,4,5,1.40689,1.5269,2.06584,3.42518,-0.189194,1135,3.99994
Zewnetrzna,4,6,-1.38064,2.44675,2.86676,2.78958,-0.189202,950,4.00001
Zewnetrzna,4,7,3.33456,-1.8979,2.86455,2.79186,-0.189202,935,4.00001
Zewnetrzna,4,8,0.397924,0.111177,2.85787,2.79869,-0.189202,920,4.00001
Zewnetrzna,4,9,-2.85768,0.717669,3.44715,2.02908,-0.189201,1235,4
Zewnetrzna,4,10,1.31199,-2.12877,2.8375,2.81934,-0.189202,925,4.00001
Zewnetrzna,4,11,-1.78917,-0.969717,3.4304,2.05732,-0.189204,1130,4.00003
Zewnetrzna,4,12,-2.71989,-0.980904,3.56752,1.80905,-0.189198,1280,3.99998
Zewnetrzna,4,13,0.610034,2.89722,2.04194,3.43965,-0.189211,940,4.00009
Zewnetrzna,4,14,2.32293,-3.59463,1.81035,3.56686,-0.189199,1405,3.99998
Zewnetrzna,4,15,-3.06112,-1.60065,3.43288,2.05331,-0.189211,935,4.00009
Zewnetrzna,4,16,-2.3642,2.91862,2.81066,2.8461,-0.189202,905,4.00001
Zewnetrzna,4,17,3.8831,1.44141,2.9714,2.67784,-0.189201,1210,4
Zewnetrzna,4,18,-1.02585,-2.59206,1.82451,3.55966,-0.189201,1125,4
Zewnetrzna,4,19,0.831002,-0.88663,2.79187,2.86465,-0.189211,915,4.00009
Zewnetrzna,4,20,1.24706,-1.76211,2.91182,2.74252,-0.189202,935,4.00001
Zewnetrzna,4,21,-3.35973,3.86643,2.86795,2.78836,-0.189202,950,4.00001
Zewnetrzna,4,22,-3.31535,3.97483,2.75681,2.89828,-0.189201,930,4
Zewnetrzna,4,23,-2.03148,1.08257,3.42422,2.06743,-0.189194,1150,3.99994
Zewnetrzna,4,24,0.0860086,-0.889158,1.81788,3.56305,-0.189201,1515,4
Zewnetrzna,4,25,-2.19976,-2.602,2.83012,2.8262,-0.189156,800,3.99962
Zewnetrzna,4,26,0.982075,0.0110734,2.8047,2.85197,-0.189202,925,4.00001
Zewnetrzna,4,27,0.428283,2.26219,2.17417,3.35739,-0.189187,1090,3.99988
Zewnetrzna,4,28,3.03017,-2.96168,2.23677,3.31619,-0.189205,880,4.00003
Zewnetrzna,4,29,1.15941,1.3531,2.63567,3.00885,-0.1892,1335,4
Zewnetrzna,4,30,-2.55631,2.09829,2.76141,2.8939,-0.189202,935,4.00001
Zewnetrzna,4,31,3.75245,-0.920508,2.6333,3.01093,-0.1892,1360,4
Zewnetrzna,4,32,1.01691,3.63555,2.8251,2.83177,-0.189202,920,4.00001
Zewnetrzna,4,33,-3.4791,3.99105,2.84573,2.81091,-0.189192,945,3.99993
Zewnetrzna,4,34,-2.95651,1.35191,2.71745,2.93534,-0.189211,885,4.00009
Zewnetrzna,4,35,-0.895576,2.29056,2.89827,2.75683,-0.189202,950,4.00001
Zewnetrzna,4,36,3.5898,-0.255305,3.29258,2.27135,-0.189203,1040,4.00002
Zewnetrzna,4,37,2.15698,-3.72555,2.01654,3.4545,-0.1892,1320,4
Zewnetrzna,4,38,-0.280473,-3.8745,2.40303,3.19775,-0.189203,1125,4.00002
Zewnetrzna,4,39,1.35702,3.80554,2.02452,3.44983,-0.1892,1210,4
Zewnetrzna,4,40,-0.763656,3.15726,2.62458,3.01854,-0.189201,1420,4
Zewnetrzna,4,41,-2.79646,-3.78158,2.04191,3.43958,-0.189203,1160,4.00002
Zewnetrzna,4,42,-0.83167,1.63182,2.67902,2.97033,-0.189201,1245,4
Zewnetrzna,4,43,2.48061,-1.8015,3.22843,2.36162,-0.189201,1160,4
Zewnetrzna,4,44,2.67014,-0.359983,2.81052,2.84624,-0.189202,910,4.00001
Zewnetrzna,4,45,3.5516,-3.88617,3.54813,1.84682,-0.189201,1315,4
Zewnetrzna,4,46,-2.26169,3.30404,2.82371,2.8326,-0.189156,875,3.99962
Zewnetrzna,4,47,-0.80668,2.75521,2.80946,2.84672,-0.189155,840,3.99961
Zewnetrzna,4,48,2.93959,-0.285776,2.73761,2.91643,-0.189201,880,4.00001
Zewnetrzna,4,49,2.74627,3.98309,3.1239,2.49825,-0.189201,1185,4
Zewnetrzna,4,50,-2.93387,-2.14931,3.43611,2.0479,-0.189211,1025,4.00009
Zewnetrzna,4,51,2.27364,-3.34407,1.49349,3.71074,-0.189202,1050,4.00002
Zewnetrzna,4,52,1.59539,0.430622,3.29088,2.27375,-0.189198,1265,3.99998
Zewnetrzna,4,53,-3.06962,-2.68509,2.84948,2.80666,-0.189155,815,3.99961
Zewnetrzna,4,54,0.556123,2.28739,2.25298,3.30513,-0.189198,1245,3.99998
Zewnetrzna,4,55,-2.87955,3.79247,2.60567,3.03487,-0.189199,1285,3.99999
Zewnetrzna,4,56,1.44465,-1.67602,2.83456,2.82174,-0.189156,835,3.99962
Zewnetrzna,4,57,-3.98911,-3.38702,3.71406,1.4852,-0.189202,1080,4.00001
Zewnetrzna,4,58,3.9558,2.49149,2.84272,2.81397,-0.189193,895,3.99993
Zewnetrzna,4,59,-1.18852,2.62594,1.94583,3.49482,-0.189201,1255,4
Zewnetrzna,4,60,-1.86849,-1.63693,2.8523,2.80379,-0.189155,850,3.99961
Zewnetrzna,4,61,2.73977,-0.130182,2.76548,2.89002,-0.189202,945,4.00001
Zewnetrzna,4,62,-2.33288,-2.06691,2.73858,2.91551,-0.189201,920,4.00001
Zewnetrzna,4,63,-1.37497,-3.39329,1.90063,3.51959,-0.189199,1350,3.99999
Zewnetrzna,4,64,1.64731,-2.6287,2.79241,2.86401,-0.189202,920,4.00001
Zewnetrzna,4,65,-3.4102,2.71344,3.49356,1.94807,-0.1892,1580,3.99999
Zewnetrzna,4,66,-0.778007,2.86344,2.852,2.80468,-0.189202,910,4.00001
Zewnetrzna,4,67,3.36937,-3.18262,2.10613,3.40053,-0.189192,1200,3.99993
Zewnetrzna,4,68,-0.70594,-3.70025,1.94654,3.49443,-0.189201,1285,4
Zewnetrzna,4,69,-1.86771,3.85018,2.75107,2.90373,-0.189202,995,4.00001
Zewnetrzna,4,70,2.58714,-0.747256,3.31524,2.238,-0.189192,1280,3.99993
Zewnetrzna,4,71,3.64265,0.0317884,3.3752,2.14646,-0.18919,1130,3.99991
Zewnetrzna,4,72,1.57673,3.65354,2.14623,3.37535,-0.18919,1155,3.99991
Zewnetrzna,4,73,0.644767,1.53253,2.90789,2.74668,-0.189202,880,4.00001
Zewnetrzna,4,74,2.14503,3.45624,2.50253,3.12048,-0.189201,1200,4
Zewnetrzna,4,75,0.158474,-3.72346,2.73719,2.91682,-0.189201,940,4.00001
Zewnetrzna,4,76,-2.18068,-1.10176,3.39997,2.10704,-0.189192,1130,3.99993
Zewnetrzna,4,77,0.146361,-0.513564,2.14582,3.37561,-0.18919,1145,3.99991
Zewnetrzna,4,78,0.831331,2.77139,1.84741,3.54783,-0.189201,1230,4
Zewnetrzna,4,79,0.0931472,-1.52136,2.63814,3.00669,-0.1892,1345,4
Zewnetrzna,4,80,-3.85731,0.682944,3.46399,2.00019,-0.1892,1410,4
Zewnetrzna,4,81,-2.80791,-0.635312,3.42421,2.06745,-0.189194,1140,3.99994
Zewnetrzna,4,82,-0.453617,-3.43854,2.15162,3.37209,-0.189207,925,4.00006
Zewnetrzna,4,83,0.182068,2.84044,2.10568,3.40082,-0.189192,1110,3.99993
Zewnetrzna,4,84,-3.1388,2.31436,3.43318,2.05281,-0.189211,930,4.00009
Zewnetrzna,4,85,2.69062,3.44834,2.88077,2.77511,-0.189202,920,4.00001
Zewnetrzna,4,86,-2.43289,2.33328,2.74221,2.9121,-0.189201,905,4.00001
Zewnetrzna,4,87,-0.519867,3.14383,2.02137,3.45169,-0.189202,1085,4.00001
Zewnetrzna,4,88,1.98681,-3.8751,1.80354,3.57031,-0.189199,1545,3.99998
Zewnetrzna,4,89,0.676367,0.131843,2.71251,2.93981,-0.189203,1060,4.00002
Zewnetrzna,4,90,3.58114,-3.16516,2.55,3.08179,-0.1892,1360,4
Zewnetrzna,4,91,0.408385,-2.59954,2.43512,3.17335,-0.1892,1225,3.99999
Zewnetrzna,4,92,-0.266917,-3.44525,2.51646,3.10923,-0.189199,1195,3.99998
Zewnetrzna,4,93,0.886897,-3.43559,2.8156,2.84065,-0.189156,880,3.99961
Zewnetrzna,4,94,3.32614,-3.01996,2.05752,3.43029,-0.189204,1155,4.00003
Zewnetrzna,4,95,-0.956943,3.46883,2.85262,2.80347,-0.189155,830,3.99961
Zewnetrzna,4,96,1.66299,0.235142,3.19116,2.41172,-0.189199,1170,3.99999
Zewnetrzna,4,97,-1.16648,-2.79063,2.14236,3.37781,-0.18919,1130,3.99991
Zewnetrzna,4,98,0.796599,3.01559,2.07513,3.41974,-0.189211,900,4.00009
Zewnetrzna,4,99,-3.95019,1.6578,3.45942,2.00807,-0.1892,1350,4
Zewnetrzna,4,100,1.32995,2.74044,2.42364,3.18213,-0.1892,1150,3.99999
Wewnetrzna,4,1,2.90237,1.22071,2.66595,2.98192,-0.189188,2835,3.99989
Wewnetrzna,4,2,3.26482,2.14793,2.77474,2.88105,-0.189195,3200,3.99995
Wewnetrzna,4,3,1.26751,2.01929,2.66104,2.9863,-0.189188,2660,3.99989
Wewnetrzna,4,4,3.69634,1.11055,2.65825,2.98878,-0.189187,2810,3.99989
Wewnetrzna,4,5,2.33215,2.35038,2.68415,2.96554,-0.189187,3050,3.99988
Wewnetrzna,4,6,2.10669,2.95821,2.55195,3.08004,-0.189187,2285,3.99989
Wewnetrzna,4,7,1.59393,1.79904,2.66147,2.98592,-0.189188,2580,3.99989
Wewnetrzna,4,8,1.38572,1.86144,2.65804,2.98896,-0.189187,2415,3.99989
Wewnetrzna,4,9,1.66983,2.70571,2.60494,3.03535,-0.189187,2485,3.99988
Wewnetrzna,4,10,1.10523,3.00098,2.68483,2.96491,-0.189187,2840,3.99988
Wewnetrzna,4,11,1.0571,1.7396,2.69054,2.95973,-0.189186,2385,3.99988
Wewnetrzna,4,12,2.73311,2.61437,2.69108,2.95924,-0.189187,2700,3.99988
Wewnetrzna,4,13,1.20733,2.67675,2.68566,2.96417,-0.189187,2940,3.99988
Wewnetrzna,4,14,1.19635,2.41198,2.70875,2.94309,-0.189187,2950,3.99989
Wewnetrzna,4,15,1.90658,2.995,2.69756,2.95334,-0.189187,2925,3.99988
Wewnetrzna,4,16,1.84307,2.49951,2.69757,2.95334,-0.189187,3000,3.99988
Wewnetrzna,4,17,2.00797,1.17975,2.64699,2.99875,-0.189187,2615,3.99988
Wewnetrzna,4,18,1.66258,1.73613,2.64856,2.99736,-0.189187,2910,3.99988
Wewnetrzna,4,19,1.73081,1.49913,2.60498,3.03532,-0.189187,2405,3.99988
Wewnetrzna,4,20,2.37667,1.83504,2.61061,3.03045,-0.189185,2415,3.99986
Wewnetrzna,4,21,2.57364,2.23322,2.68805,2.962,-0.189186,2510,3.99988
Wewnetrzna,4,22,1.04813,2.77998,2.65143,2.99483,-0.189187,2590,3.99988
Wewnetrzna,4,23,1.99405,1.82187,2.66473,2.98301,-0.189188,2750,3.99989
Wewnetrzna,4,24,3.10565,2.1894,2.62541,3.01767,-0.189188,2420,3.99989
Wewnetrzna,4,25,3.23285,1.01322,2.69861,2.95238,-0.189187,2740,3.99988
Wewnetrzna,4,26,1.1854,1.07691,2.66151,2.98589,-0.189188,2665,3.99989
Wewnetrzna,4,27,1.15819,1.53963,2.56938,3.0655,-0.189186,2335,3.99987
Wewnetrzna,4,28,1.21058,1.98564,2.68018,2.96912,-0.189187,2770,3.99988
Wewnetrzna,4,29,1.48562,2.58625,2.73943,2.91464,-0.189194,3225,3.99995
Wewnetrzna,4,30,1.02002,1.39432,2.59085,3.04739,-0.189187,2520,3.99989
Wewnetrzna,4,31,2.21795,1.06715,2.67072,2.97764,-0.189187,2930,3.99988
Wewnetrzna,4,32,3.1733,2.12792,2.69881,2.9522,-0.189187,2905,3.99988
Wewnetrzna,4,33,1.0344,1.99562,2.73348,2.92021,-0.189194,2575,3.99994
Wewnetrzna,4,34,1.79966,2.02745,2.66169,2.98573,-0.189188,2770,3.99989
Wewnetrzna,4,35,3.21585,2.05034,2.68554,2.96427,-0.189187,3035,3.99988
Wewnetrzna,4,36,2.12625,2.42925,2.65108,2.99513,-0.189187,2450,3.99988
Wewnetrzna,4,37,3.37869,2.0033,2.68899,2.96115,-0.189187,2780,3.99988
Wewnetrzna,4,38,2.54192,2.20378,2.67739,2.97165,-0.189187,2925,3.99988
Wewnetrzna,4,39,3.18842,1.00898,2.6724,2.97613,-0.189187,2615,3.99988
Wewnetrzna,4,40,1.33875,2.0091,2.68013,2.96917,-0.189187,2790,3.99988
Wewnetrzna,4,41,2.40243,2.21067,2.62312,3.01967,-0.189189,2450,3.9999
Wewnetrzna,4,42,1.42392,1.57673,2.70134,2.94988,-0.189187,2415,3.99988
Wewnetrzna,4,43,3.33759,1.45732,2.66321,2.98436,-0.189188,2710,3.99989
Wewnetrzna,4,44,2.57135,1.13825,2.64729,2.99849,-0.189187,2680,3.99988
Wewnetrzna,4,45,2.48376,1.38884,2.69011,2.96013,-0.189187,2775,3.99989
Wewnetrzna,4,46,1.04355,1.70061,2.71751,2.93509,-0.189195,3050,3.99995
Wewnetrzna,4,47,1.10186,3.56342,2.68829,2.96178,-0.189186,2630,3.99988
Wewnetrzna,4,48,1.56771,3.33727,2.62018,3.02219,-0.189186,2475,3.99987
Wewnetrzna,4,49,1.54205,2.5398,2.65095,2.99525,-0.189187,2720,3.99988
Wewnetrzna,4,50,2.54778,2.19889,2.63725,3.0073,-0.189185,2640,3.99986
Wewnetrzna,4,51,1.73957,2.5405,2.69791,2.95302,-0.189187,2825,3.99988
Wewnetrzna,4,52,3.226,1.91966,2.69299,2.95751,-0.189187,2870,3.99988
Wewnetrzna,4,53,2.61927,1.11608,2.65995,2.98728,-0.189188,2610,3.99989
Wewnetrzna,4,54,2.20069,1.24722,2.56296,3.07086,-0.189186,2445,3.99987
Wewnetrzna,4,55,3.35486,1.49827,2.61035,3.03068,-0.189185,2500,3.99987
Wewnetrzna,4,56,2.75691,1.217,2.63825,3.00642,-0.189185,2520,3.99986
Wewnetrzna,4,57,1.22874,1.30569,2.69741,2.95348,-0.189187,2750,3.99988
Wewnetrzna,4,58,2.41489,1.96732,2.68616,2.96371,-0.189187,2515,3.99988
Wewnetrzna,4,59,1.10932,2.59635,2.68424,2.96545,-0.189187,2665,3.99988
Wewnetrzna,4,60,1.68611,2.38502,2.6052,3.03513,-0.189187,2300,3.99988
Wewnetrzna,4,61,3.18066,1.92395,2.7608,2.8944,-0.189194,3430,3.99995
Wewnetrzna,4,62,3.02822,1.84478,2.65462,2.99201,-0.189188,2675,3.99989
Wewnetrzna,4,63,2.06189,3.18769,2.66614,2.98174,-0.189187,2815,3.99989
Wewnetrzna,4,64,1.12449,1.81958,2.67229,2.97623,-0.189187,2665,3.99988
Wewnetrzna,4,65,1.67777,2.96867,2.69811,2.95284,-0.189187,2390,3.99988
Wewnetrzna,4,66,1.79013,1.78609,2.67173,2.97673,-0.189187,2585,3.99988
Wewnetrzna,4,67,1.61213,2.25113,2.65699,2.9899,-0.189188,2845,3.99989
Wewnetrzna,4,68,2.12428,2.72625,2.69958,2.9515,-0.189187,2870,3.99988
Wewnetrzna,4,69,2.16324,1.42896,2.65878,2.98832,-0.189188,2880,3.99989
Wewnetrzna,4,70,2.51828,1.3449,2.65909,2.98804,-0.189188,2385,3.99989
Wewnetrzna,4,71,2.35191,2.4254,2.67901,2.97019,-0.189187,2720,3.99988
Wewnetrzna,4,72,2.75418,1.996,2.71747,2.93512,-0.189195,3130,3.99995
Wewnetrzna,4,73,2.01202,1.7834,2.65182,2.99447,-0.189187,2975,3.99988
Wewnetrzna,4,74,2.83978,1.84486,2.71265,2.93958,-0.189195,2890,3.99995
Wewnetrzna,4,75,1.03355,3.24955,2.6617,2.98571,-0.189188,2700,3.99989
Wewnetrzna,4,76,1.25682,3.63678,2.70144,2.94979,-0.189187,2820,3.99988
Wewnetrzna,4,77,2.81263,2.04595,2.64772,2.99811,-0.189187,2765,3.99988
Wewnetrzna,4,78,1.42387,3.37766,2.66962,2.97862,-0.189187,2855,3.99989
Wewnetrzna,4,79,1.7852,2.035,2.65215,2.99418,-0.189187,2545,3.99988
Wewnetrzna,4,80,1.62979,2.90848,2.54991,3.08172,-0.189187,2135,3.99989
Wewnetrzna,4,81,3.13594,1.68935,2.68074,2.96862,-0.189187,2815,3.99988
Wewnetrzna,4,82,2.68435,1.71696,2.65078,2.9954,-0.189187,2700,3.99988
Wewnetrzna,4,83,2.67352,1.52513,2.65326,2.9932,-0.189187,2795,3.99988
Wewnetrzna,4,84,2.56081,2.44136,2.65872,2.98838,-0.189188,2870,3.99989
Wewnetrzna,4,85,1.4268,2.59337,2.75167,2.90308,-0.189195,2560,3.99995
Wewnetrzna,4,86,1.69192,1.14727,2.68165,2.96779,-0.189187,2885,3.99988
Wewnetrzna,4,87,2.18151,1.11757,2.699,2.95202,-0.189187,2735,3.99988
Wewnetrzna,4,88,1.74757,2.8103,2.69896,2.95206,-0.189187,2810,3.99988
Wewnetrzna,4,89,3.02505,1.50882,2.71923,2.93349,-0.189194,2975,3.99995
Wewnetrzna,4,90,1.60333,2.36249,2.74851,2.90608,-0.189195,2745,3.99995
Wewnetrzna,4,91,3.05084,2.49229,2.61278,3.02861,-0.189187,2435,3.99989
Wewnetrzna,4,92,1.63039,1.7362,2.6501,2.99601,-0.189187,2510,3.99989
Wewnetrzna,4,93,2.26033,1.77006,2.67912,2.97008,-0.189187,2755,3.99988
Wewnetrzna,4,94,1.74527,2.68613,2.65692,2.98996,-0.189188,2630,3.99989
Wewnetrzna,4,95,2.8324,1.39403,2.68823,2.96183,-0.189186,3075,3.99988
Wewnetrzna,4,96,2.08811,2.82262,2.67232,2.9762,-0.189187,2600,3.99988
Wewnetrzna,4,97,2.67946,1.37781,2.73645,2.91742,-0.189194,2675,3.99994
Wewnetrzna,4,98,1.62647,2.01183,2.60265,3.03732,-0.189187,2285,3.99989
Wewnetrzna,4,99,1.09038,2.80698,2.62133,3.02118,-0.189185,2430,3.99987
Wewnetrzna,4,100,2.1284,1.83695,2.67203,2.97646,-0.189187,2880,3.99988
Zewnetrzna,4.4934,1,-2.64306,-4.0334,1.20905,4.32768,-0.217234,410,4.4934
Zewnetrzna,4.4934,2,-0.4653,-0.837514,3.56263,2.7383,-0.217234,490,4.49339
Zewnetrzna,4.4934,3,0.0478047,-4.09732,1.37947,4.27641,-0.217234,520,4.4934
Zewnetrzna,4.4934,4,-1.61908,-2.79439,2.3004,3.8599,-0.217234,370,4.4934
Zewnetrzna,4.4934,5,0.372971,0.267569,3.49838,2.81992,-0.217234,475,4.4934
Zewnetrzna,4.4934,6,-0.590565,-1.99739,2.12034,3.96167,-0.217234,315,4.4934
Zewnetrzna,4.4934,7,-1.81904,3.1844,2.06509,3.99075,-0.217234,520,4.4934
Zewnetrzna,4.4934,8,0.307942,0.411976,3.63674,2.63908,-0.217234,535,4.4934
Zewnetrzna,4.4934,9,-0.751059,-1.60025,1.71651,4.15262,-0.217234,375,4.4934
Zewnetrzna,4.4934,10,-4.27272,-4.24807,3.18186,3.17276,-0.217234,480,4.4934
Zewnetrzna,4.4934,11,-0.422101,-1.014,1.44044,4.25626,-0.217234,400,4.4934
Zewnetrzna,4.4934,12,1.21241,-4.37756,1.33496,4.29052,-0.217234,465,4.4934
Zewnetrzna,4.4934,13,0.115528,3.08731,1.43832,4.25698,-0.217234,365,4.4934
Zewnetrzna,4.4934,14,-1.3475,0.383466,4.36345,1.07283,-0.217234,355,4.4934
Zewnetrzna,4.4934,15,-0.485902,2.03201,3.57285,2.72496,-0.217234,455,4.4934
Zewnetrzna,4.4934,16,2.88932,1.36443,4.10758,1.82165,-0.217234,475,4.4934
Zewnetrzna,4.4934,17,2.49201,-2.06938,4.25299,1.45009,-0.217234,365,4.4934
Zewnetrzna,4.4934,18,-3.96648,-1.95359,4.34713,1.13716,-0.217234,415,4.4934
Zewnetrzna,4.4934,19,-1.6733,-1.09216,4.26618,1.4108,-0.217234,510,4.4934
Zewnetrzna,4.4934,20,-0.254577,3.19307,1.84886,4.09541,-0.217234,610,4.4934
Zewnetrzna,4.4934,21,3.66881,3.64826,3.2896,3.06091,-0.217234,475,4.4934
Zewnetrzna,4.4934,22,-3.29772,-2.64363,3.91231,2.21009,-0.217234,765,4.4934
Zewnetrzna,4.4934,23,2.33926,1.50362,4.13625,1.7556,-0.217234,470,4.4934
Zewnetrzna,4.4934,24,2.26175,-2.9052,3.55814,2.74414,-0.217234,525,4.4934
Zewnetrzna,4.4934,25,4.39677,2.48243,3.27608,3.07538,-0.217234,430,4.4934
Zewnetrzna,4.4934,26,-2.65987,-0.518733,4.18602,1.63336,-0.217234,540,4.4934
Zewnetrzna,4.4934,27,-3.02498,3.04594,4.08439,1.87307,-0.217234,660,4.4934
Zewnetrzna,4.4934,28,-0.402892,1.58395,3.55127,2.75302,-0.217234,520,4.4934
Zewnetrzna,4.4934,29,1.63984,2.74301,2.22141,3.90589,-0.217234,420,4.4934
Zewnetrzna,4.4934,30,-2.52598,-3.33946,2.14431,3.94875,-0.217234,420,4.4934
Zewnetrzna,4.4934,31,0.28162,-4.13006,2.2629,3.882,-0.217234,345,4.4934
Zewnetrzna,4.4934,32,2.51838,-1.71977,4.28811,1.34268,-0.217234,460,4.4934
Zewnetrzna,4.4934,33,-1.70604,3.0453,1.84435,4.09744,-0.217234,345,4.4934
Zewnetrzna,4.4934,34,0.820042,1.11406,1.93779,4.05408,-0.217234,485,4.4934
Zewnetrzna,4.4934,35,-2.54026,-3.92794,1.90391,4.0701,-0.217234,500,4.4934
Zewnetrzna,4.4934,36,-0.186274,-3.36485,1.66501,4.17354,-0.217234,335,4.4934
Zewnetrzna,4.4934,37,4.21372,1.0094,4.25512,1.44381,-0.217234,310,4.4934
Zewnetrzna,4.4934,38,-1.51508,2.05958,2.76243,3.54396,-0.217234,540,4.4934
Zewnetrzna,4.4934,39,-1.98037,-3.74673,1.96315,4.04187,-0.217234,535,4.4934
Zewnetrzna,4.4934,40,3.64778,-2.07701,2.70763,3.586,-0.217234,465,4.4934
Zewnetrzna,4.4934,41,3.22909,-3.50549,2.19069,3.9232,-0.217234,500,4.4934
Zewnetrzna,4.4934,42,1.89766,-4.28928,1.05112,4.36873,-0.217234,460,4.4934
Zewnetrzna,4.4934,43,4.03384,-2.99863,3.70542,2.54175,-0.217234,405,4.4934
Zewnetrzna,4.4934,44,1.78807,1.18029,3.92536,2.18683,-0.217234,320,4.4934
Zewnetrzna,4.4934,45,4.23778,3.75548,3.15691,3.19758,-0.217234,450,4.4934
Zewnetrzna,4.4934,46,2.33423,0.0260014,4.24225,1.48121,-0.217234,500,4.4934
Zewnetrzna,4.4934,47,4.11882,0.359209,4.30958,1.27206,-0.217234,495,4.4934
Zewnetrzna,4.4934,48,2.79963,-2.08062,3.40753,2.92905,-0.217234,405,4.4934
Zewnetrzna,4.4934,49,-1.08889,-0.873728,3.37287,2.9689,-0.217234,460,4.4934
Zewnetrzna,4.4934,50,3.52684,0.864247,4.33695,1.17539,-0.217234,360,4.4934
Zewnetrzna,4.4934,51,-0.308263,-1.15284,1.5196,4.22865,-0.217234,365,4.4934
Zewnetrzna,4.4934,52,1.9928,-0.58794,2.96318,3.37789,-0.217234,330,4.4934
Zewnetrzna,4.4934,53,4.34997,-4.01568,3.67153,2.59047,-0.217234,645,4.4934
Zewnetrzna,4.4934,54,-3.02176,-2.12381,3.5628,2.73808,-0.217234,400,4.4934
Zewnetrzna,4.4934,55,-3.26902,-3.86738,1.90854,4.06794,-0.217234,540,4.4934
Zewnetrzna,4.4934,56,0.292585,4.45348,1.02857,4.37409,-0.217234,440,4.4934
Zewnetrzna,4.4934,57,-2.87947,-2.30316,4.1654,1.68525,-0.217234,535,4.4934
Zewnetrzna,4.4934,58,-4.32921,-3.33903,4.31325,1.25956,-0.217234,350,4.4934
Zewnetrzna,4.4934,59,-0.808387,1.95226,3.29197,3.05836,-0.217234,630,4.4934
Zewnetrzna,4.4934,60,2.33466,-1.06401,3.56075,2.74075,-0.217234,340,4.4934
Zewnetrzna,4.4934,61,1.21434,0.175491,4.09835,1.84232,-0.217234,480,4.4934
Zewnetrzna,4.4934,62,3.4554,0.839764,4.08437,1.87312,-0.217234,640,4.4934
Zewnetrzna,4.4934,63,-3.9587,1.76163,4.35175,1.11934,-0.217234,380,4.4934
Zewnetrzna,4.4934,64,3.25254,-0.554192,3.76012,2.4601,-0.217234,540,4.4934
Zewnetrzna,4.4934,65,-3.6055,2.28598,2.99668,3.34822,-0.217234,575,4.4934
Zewnetrzna,4.4934,66,-4.18334,0.579635,3.85128,2.31479,-0.217234,645,4.4934
Zewnetrzna,4.4934,67,-3.36026,2.30285,2.75966,3.54611,-0.217234,550,4.4934
Zewnetrzna,4.4934,68,4.48509,-3.50369,1.32203,4.29452,-0.217234,360,4.4934
Zewnetrzna,4.4934,69,2.78057,-3.03007,3.945,2.15119,-0.217234,355,4.4934
Zewnetrzna,4.4934,70,-1.1341,4.00495,2.62144,3.64948,-0.217234,470,4.4934
Zewnetrzna,4.4934,71,-2.40405,3.65188,3.13435,3.2197,-0.217234,465,4.4934
Zewnetrzna,4.4934,72,3.96503,-0.790117,4.00264,2.04194,-0.217234,305,4.4934
Zewnetrzna,4.4934,73,-3.14467,4.12922,2.44061,3.7728,-0.217234,560,4.4934
Zewnetrzna,4.4934,74,0.364254,0.540341,3.68824,2.56663,-0.217234,415,4.4934
Zewnetrzna,4.4934,75,1.58808,-1.79449,2.37419,3.81495,-0.217234,545,4.4934
Zewnetrzna,4.4934,76,3.96974,-1.69098,3.22311,3.13084,-0.217234,465,4.4934
Zewnetrzna,4.4934,77,2.8744,2.93173,3.08786,3.26432,-0.217234,275,4.4934
Zewnetrzna,4.4934,78,3.64219,3.40911,3.12326,3.23046,-0.217234,285,4.4934
Zewnetrzna,4.4934,79,0.199956,2.40133,1.40695,4.26745,-0.217234,665,4.4934
Zewnetrzna,4.4934,80,-1.63849,1.08785,4.12454,1.78292,-0.217234,510,4.4934
Zewnetrzna,4.4934,81,0.19391,-1.32843,1.798,4.11799,-0.217234,360,4.4934
Zewnetrzna,4.4934,82,-2.82591,1.32705,3.3017,3.04785,-0.217234,355,4.4934
Zewnetrzna,4.4934,83,-3.51898,-2.83422,3.91459,2.20605,-0.217234,630,4.4934
Zewnetrzna,4.4934,84,2.31676,3.75499,2.72099,3.57587,-0.217234,275,4.4934
Zewnetrzna,4.4934,85,-1.37088,-3.31075,1.30417,4.29997,-0.217234,480,4.4934
Zewnetrzna,4.4934,86,3.26654,0.718473,4.14235,1.74114,-0.217234,555,4.4934
Zewnetrzna,4.4934,87,-4.15226,2.73816,4.01955,2.00845,-0.217234,535,4.4934
Zewnetrzna,4.4934,88,4.42176,-2.80354,1.70141,4.15883,-0.217234,400,4.4934
Zewnetrzna,4.4934,89,2.37399,0.29261,4.22653,1.52549,-0.217234,510,4.4934
Zewnetrzna,4.4934,90,2.23021,-0.531334,3.38107,2.95957,-0.217234,455,4.4934
Zewnetrzna,4.4934,91,2.99152,1.70654,3.77001,2.44492,-0.217234,500,4.4934
